"month","borough","day_type","trip_type","route_id","period","number_of_trips_passing_wait","number_of_scheduled_trips","wait_assessment"
"2021-03-01","Queens","1","LCL/LTD","Q36","Peak","9,514","12,010","79.21732%"
"2021-03-01","Queens","2","LCL/LTD","Q36","Off-Peak","4,378","4,717","92.81323%"
"2021-03-01","Queens","2","LCL/LTD","Q36","Peak","1,419","1,559","91.019887%"
"2021-03-01","Queens","1","LCL/LTD","Q37","Off-Peak","5,503","7,094","77.572596%"
"2021-03-01","Queens","1","LCL/LTD","Q37","Peak","2,912","4,235","68.76033%"
"2021-03-01","Queens","2","LCL/LTD","Q37","Off-Peak","1,316","1,738","75.71922%"
"2021-03-01","Queens","2","LCL/LTD","Q37","Peak","516","632","81.64557%"
"2021-03-01","Queens","1","LCL/LTD","Q38","Off-Peak","7,650","9,074","84.30681%"
"2021-03-01","Queens","1","LCL/LTD","Q38","Peak","4,121","5,506","74.845624%"
"2021-03-01","Queens","2","LCL/LTD","Q38","Off-Peak","1,879","2,247","83.62261%"
"2021-03-01","Queens","2","LCL/LTD","Q38","Peak","738","917","80.479825%"
"2021-03-01","Queens","1","LCL/LTD","Q39","Off-Peak","7,345","8,744","84.000456%"
"2021-03-01","Queens","1","LCL/LTD","Q39","Peak","4,288","6,014","71.3003%"
"2021-03-01","Queens","2","LCL/LTD","Q39","Off-Peak","1,479","2,039","72.535557%"
"2021-03-01","Queens","2","LCL/LTD","Q39","Peak","510","690","73.913044%"
"2021-03-01","Queens","1","LCL/LTD","Q4","Off-Peak","19,289","23,940","80.572265%"
"2021-03-01","Queens","1","LCL/LTD","Q4","Peak","8,957","12,968","69.07002%"
"2021-03-01","Queens","2","LCL/LTD","Q4","Off-Peak","4,297","5,517","77.886534%"
"2021-03-01","Queens","2","LCL/LTD","Q4","Peak","1,488","1,938","76.78019%"
"2021-03-01","Queens","1","LCL/LTD","Q40","Off-Peak","3,731","5,186","71.943694%"
"2021-03-01","Queens","1","LCL/LTD","Q40","Peak","1,791","2,754","65.03268%"
"2021-03-01","Queens","2","LCL/LTD","Q40","Off-Peak","1,099","1,307","84.08569%"
"2021-03-01","Queens","2","LCL/LTD","Q40","Peak","388","468","82.905984%"
"2021-03-01","Queens","1","LCL/LTD","Q41","Off-Peak","6,015","8,571","70.17851%"
"2021-03-01","Queens","1","LCL/LTD","Q41","Peak","3,436","5,778","59.466946%"
"2021-03-01","Queens","2","LCL/LTD","Q41","Off-Peak","1,417","2,054","68.98734%"
"2021-03-01","Queens","2","LCL/LTD","Q41","Peak","621","941","65.993625%"
"2021-03-01","Queens","1","LCL/LTD","Q42","Off-Peak","2,637","2,854","92.396635%"
"2021-03-01","Queens","1","LCL/LTD","Q42","Peak","1,925","2,213","86.985993%"
"2021-03-01","Queens","1","LCL/LTD","Q43","Off-Peak","10,561","12,209","86.50176%"
"2021-03-01","Queens","1","LCL/LTD","Q43","Peak","4,078","5,142","79.307663%"
"2021-03-01","Queens","2","LCL/LTD","Q43","Off-Peak","2,627","3,115","84.333867%"
"2021-03-01","Queens","2","LCL/LTD","Q43","Peak","1,032","1,240","83.225805%"
"2021-03-01","Queens","1","SBS","Q44+","Off-Peak","11,321","15,173","74.612796%"
"2021-03-01","Queens","1","SBS","Q44+","Peak","3,634","5,220","69.61686%"
"2021-03-01","Queens","2","SBS","Q44+","Off-Peak","3,308","4,729","69.95136%"
"2021-03-01","Queens","2","SBS","Q44+","Peak","999","1,464","68.237704%"
"2021-03-01","Queens","1","LCL/LTD","Q46","Off-Peak","17,141","19,115","89.67303%"
"2021-03-01","Queens","1","LCL/LTD","Q46","Peak","9,119","11,129","81.93908%"
"2021-03-01","Queens","2","LCL/LTD","Q46","Off-Peak","3,817","4,394","86.86846%"
"2021-03-01","Queens","2","LCL/LTD","Q46","Peak","1,470","1,659","88.6076%"
"2021-03-01","Queens","1","LCL/LTD","Q47","Off-Peak","8,663","10,171","85.173535%"
"2021-03-01","Queens","1","LCL/LTD","Q47","Peak","5,082","6,823","74.483365%"
"2021-03-01","Queens","2","LCL/LTD","Q47","Off-Peak","1,341","1,664","80.58894%"
"2021-03-01","Queens","2","LCL/LTD","Q47","Peak","568","714","79.55182%"
"2021-03-01","Queens","1","LCL/LTD","Q48","Off-Peak","3,138","3,723","84.28686%"
"2021-03-01","Queens","1","LCL/LTD","Q48","Peak","1,088","1,572","69.211197%"
"2021-03-01","Queens","2","LCL/LTD","Q48","Off-Peak","896","1,143","78.3902%"
"2021-03-01","Queens","2","LCL/LTD","Q48","Peak","332","450","73.777777%"
"2021-03-01","Queens","1","LCL/LTD","Q49","Off-Peak","4,287","5,099","84.07531%"
"2021-03-01","Queens","1","LCL/LTD","Q49","Peak","2,257","3,214","70.22402%"
"2021-03-01","Queens","2","LCL/LTD","Q49","Off-Peak","1,078","1,264","85.28481%"
"2021-03-01","Queens","2","LCL/LTD","Q49","Peak","399","478","83.472806%"
"2021-03-01","Queens","1","LCL/LTD","Q5","Off-Peak","29,054","36,377","79.869145%"
"2021-03-01","Queens","1","LCL/LTD","Q5","Peak","12,624","17,686","71.378493%"
"2021-03-01","Queens","2","LCL/LTD","Q5","Off-Peak","6,537","8,419","77.6458%"
"2021-03-01","Queens","2","LCL/LTD","Q5","Peak","2,086","3,049","68.415874%"
"2021-03-01","Queens","1","LCL/LTD","Q50","Off-Peak","5,504","6,707","82.063514%"
"2021-03-01","Queens","1","LCL/LTD","Q50","Peak","2,317","3,283","70.57569%"
"2021-03-01","Queens","2","LCL/LTD","Q50","Off-Peak","1,369","1,571","87.14195%"
"2021-03-01","Queens","2","LCL/LTD","Q50","Peak","530","603","87.89386%"
"2021-03-01","Queens","1","SBS","Q52+","Off-Peak","1,841","2,554","72.08301%"
"2021-03-01","Queens","1","SBS","Q52+","Peak","771","1,258","61.28776%"
"2021-03-01","Queens","2","SBS","Q52+","Off-Peak","506","681","74.302495%"
"2021-03-01","Queens","2","SBS","Q52+","Peak","213","279","76.344085%"
"2021-03-01","Queens","1","SBS","Q53+","Off-Peak","5,786","7,150","80.923074%"
"2021-03-01","Queens","1","SBS","Q53+","Peak","2,122","2,847","74.534595%"
"2021-03-01","Queens","2","SBS","Q53+","Off-Peak","1,857","2,206","84.17951%"
"2021-03-01","Queens","2","SBS","Q53+","Peak","562","670","83.8806%"
"2021-03-01","Queens","1","LCL/LTD","Q54","Off-Peak","19,651","25,570","76.85178%"
"2021-03-01","Queens","1","LCL/LTD","Q54","Peak","7,386","11,105","66.51058%"
"2021-03-01","Queens","2","LCL/LTD","Q54","Off-Peak","4,569","6,598","69.24826%"
"2021-03-01","Queens","2","LCL/LTD","Q54","Peak","1,630","2,323","70.16789%"
"2021-03-01","Queens","1","LCL/LTD","Q55","Off-Peak","9,673","11,532","83.87964%"
"2021-03-01","Queens","1","LCL/LTD","Q55","Peak","4,463","5,711","78.147435%"
"2021-03-01","Queens","2","LCL/LTD","Q55","Off-Peak","2,287","3,062","74.689746%"
"2021-03-01","Queens","2","LCL/LTD","Q55","Peak","842","1,218","69.129723%"
"2021-03-01","Queens","1","LCL/LTD","Q56","Off-Peak","12,839","19,169","66.977936%"
"2021-03-01","Queens","1","LCL/LTD","Q56","Peak","4,466","7,583","58.894897%"
"2021-03-01","Queens","2","LCL/LTD","Q56","Off-Peak","3,222","5,370","60%"
"2021-03-01","Queens","2","LCL/LTD","Q56","Peak","1,096","1,762","62.20204%"
"2021-03-01","Queens","1","LCL/LTD","Q58","Off-Peak","25,149","33,345","75.4206%"
"2021-03-01","Queens","1","LCL/LTD","Q58","Peak","9,433","14,275","66.08056%"
"2021-03-01","Queens","2","LCL/LTD","Q58","Off-Peak","7,274","9,481","76.721865%"
"2021-03-01","Queens","2","LCL/LTD","Q58","Peak","3,001","3,712","80.845904%"
"2021-03-01","Queens","1","LCL/LTD","Q59","Off-Peak","11,429","15,714","72.73132%"
"2021-03-01","Queens","1","LCL/LTD","Q59","Peak","5,006","8,081","61.94778%"
"2021-03-01","Queens","2","LCL/LTD","Q59","Off-Peak","3,840","5,110","75.14677%"
"2021-03-01","Queens","2","LCL/LTD","Q59","Peak","1,566","2,096","74.71374%"
"2021-03-01","Queens","1","LCL/LTD","Q6","Off-Peak","9,726","12,832","75.79489%"
"2021-03-01","Queens","1","LCL/LTD","Q6","Peak","3,244","5,935","54.658806%"
"2021-03-01","Queens","2","LCL/LTD","Q6","Off-Peak","2,722","3,446","78.99013%"
"2021-03-01","Queens","2","LCL/LTD","Q6","Peak","1,048","1,342","78.0924%"
"2021-03-01","Queens","1","LCL/LTD","Q60","Off-Peak","18,510","24,554","75.38487%"
"2021-03-01","Queens","1","LCL/LTD","Q60","Peak","5,277","8,757","60.26036%"
"2021-03-01","Queens","2","LCL/LTD","Q60","Off-Peak","5,147","7,108","72.41137%"
"2021-03-01","Queens","2","LCL/LTD","Q60","Peak","1,653","2,201","75.10223%"
"2021-03-01","Queens","1","LCL/LTD","Q64","Off-Peak","7,723","9,212","83.8363%"
"2021-03-01","Queens","1","LCL/LTD","Q64","Peak","4,886","5,826","83.86543%"
"2021-03-01","Queens","2","LCL/LTD","Q64","Off-Peak","1,096","1,532","71.54047%"
"2021-03-01","Queens","2","LCL/LTD","Q64","Peak","325","532","61.090225%"
"2021-03-01","Queens","1","LCL/LTD","Q65","Off-Peak","14,630","18,045","81.07509%"
"2021-03-01","Queens","1","LCL/LTD","Q65","Peak","7,529","9,907","75.99677%"
"2021-03-01","Queens","2","LCL/LTD","Q65","Off-Peak","3,661","4,338","84.39373%"
"2021-03-01","Queens","2","LCL/LTD","Q65","Peak","1,241","1,495","83.010036%"
"2021-03-01","Queens","1","LCL/LTD","Q66","Off-Peak","9,464","11,904","79.50269%"
"2021-03-01","Queens","1","LCL/LTD","Q66","Peak","3,980","5,955","66.83459%"
"2021-03-01","Queens","2","LCL/LTD","Q66","Off-Peak","2,739","3,429","79.877514%"
"2021-03-01","Queens","2","LCL/LTD","Q66","Peak","915","1,137","80.474937%"
"2021-03-01","Queens","1","LCL/LTD","Q67","Off-Peak","2,126","2,470","86.072874%"
"2021-03-01","Queens","1","LCL/LTD","Q67","Peak","1,390","1,817","76.499724%"
"2021-03-01","Queens","2","LCL/LTD","Q67","Off-Peak","251","296","84.7973%"
"2021-03-01","Queens","2","LCL/LTD","Q67","Peak","110","120","91.66667%"
"2021-03-01","Queens","1","LCL/LTD","Q69","Off-Peak","3,774","4,497","83.92261%"
"2021-03-01","Queens","1","LCL/LTD","Q69","Peak","2,054","2,624","78.27744%"
"2021-03-01","Queens","2","LCL/LTD","Q69","Off-Peak","1,254","1,353","92.68293%"
"2021-03-01","Queens","2","LCL/LTD","Q69","Peak","493","538","91.635686%"
"2021-03-01","Queens","1","LCL/LTD","Q7","Off-Peak","6,179","8,200","75.35366%"
"2021-03-01","Queens","1","LCL/LTD","Q7","Peak","2,905","4,842","59.99587%"
"2021-03-01","Queens","2","LCL/LTD","Q7","Off-Peak","1,734","2,251","77.03243%"
"2021-03-01","Queens","2","LCL/LTD","Q7","Peak","576","829","69.4813%"
"2021-03-01","Queens","1","SBS","Q70+","Off-Peak","2,722","3,385","80.41359%"
"2021-03-01","Queens","1","SBS","Q70+","Peak","828","1,164","71.13402%"
"2021-03-01","Queens","2","SBS","Q70+","Off-Peak","772","959","80.50052%"
"2021-03-01","Queens","2","SBS","Q70+","Peak","226","272","83.08824%"
"2021-03-01","Queens","1","LCL/LTD","Q72","Off-Peak","6,155","7,283","84.511876%"
"2021-03-01","Queens","1","LCL/LTD","Q72","Peak","2,325","3,109","74.78289%"
"2021-03-01","Queens","2","LCL/LTD","Q72","Off-Peak","1,524","1,738","87.687%"
"2021-03-01","Queens","2","LCL/LTD","Q72","Peak","545","646","84.365326%"
"2021-03-01","Queens","1","LCL/LTD","Q76","Off-Peak","9,896","11,843","83.559906%"
"2021-03-01","Queens","1","LCL/LTD","Q76","Peak","5,530","7,388","74.85111%"
"2021-03-01","Queens","2","LCL/LTD","Q76","Off-Peak","1,942","2,364","82.1489%"
"2021-03-01","Queens","2","LCL/LTD","Q76","Peak","950","1,144","83.04196%"
"2021-03-01","Queens","1","LCL/LTD","Q77","Off-Peak","8,867","10,862","81.633216%"
"2021-03-01","Queens","1","LCL/LTD","Q77","Peak","4,317","6,652","64.897776%"
"2021-03-01","Queens","2","LCL/LTD","Q77","Off-Peak","1,357","1,572","86.323154%"
"2021-03-01","Queens","2","LCL/LTD","Q77","Peak","741","875","84.685713%"
"2021-03-01","Queens","1","LCL/LTD","Q8","Off-Peak","8,749","12,720","68.78145%"
"2021-03-01","Queens","1","LCL/LTD","Q8","Peak","4,806","7,247","66.3171%"
"2021-03-01","Queens","2","LCL/LTD","Q8","Off-Peak","2,509","3,578","70.122975%"
"2021-03-01","Queens","2","LCL/LTD","Q8","Peak","1,155","1,551","74.46808%"
"2021-03-01","Queens","1","LCL/LTD","Q83","Off-Peak","13,899","16,186","85.870504%"
"2021-03-01","Queens","1","LCL/LTD","Q83","Peak","6,327","7,972","79.36528%"
"2021-03-01","Queens","2","LCL/LTD","Q83","Off-Peak","3,745","4,372","85.658735%"
"2021-03-01","Queens","2","LCL/LTD","Q83","Peak","1,316","1,586","82.976043%"
"2021-03-01","Queens","1","LCL/LTD","Q84","Off-Peak","10,544","12,383","85.148996%"
"2021-03-01","Queens","1","LCL/LTD","Q84","Peak","4,347","5,691","76.383764%"
"2021-03-01","Queens","2","LCL/LTD","Q84","Off-Peak","2,318","2,689","86.20305%"
"2021-03-01","Queens","2","LCL/LTD","Q84","Peak","768","941","81.615305%"
"2021-03-01","Queens","1","LCL/LTD","Q85","Off-Peak","28,557","36,080","79.149115%"
"2021-03-01","Queens","1","LCL/LTD","Q85","Peak","11,994","17,999","66.637033%"
"2021-03-01","Queens","2","LCL/LTD","Q85","Off-Peak","6,521","8,394","77.68644%"
"2021-03-01","Queens","2","LCL/LTD","Q85","Peak","2,315","3,013","76.83372%"
"2021-03-01","Queens","1","LCL/LTD","Q88","Off-Peak","19,068","22,215","85.833895%"
"2021-03-01","Queens","1","LCL/LTD","Q88","Peak","8,955","11,408","78.497547%"
"2021-03-01","Queens","2","LCL/LTD","Q88","Off-Peak","4,494","5,126","87.670696%"
"2021-03-01","Queens","2","LCL/LTD","Q88","Peak","1,883","2,120","88.820755%"
"2021-03-01","Queens","1","LCL/LTD","Q9","Off-Peak","3,202","4,389","72.955114%"
"2021-03-01","Queens","1","LCL/LTD","Q9","Peak","1,608","2,561","62.787974%"
"2021-03-01","Queens","2","LCL/LTD","Q9","Off-Peak","971","1,141","85.10079%"
"2021-03-01","Queens","2","LCL/LTD","Q9","Peak","404","495","81.616163%"
"2021-03-01","Queens","1","EXP","QM1","Off-Peak","84","90","93.333334%"
"2021-03-01","Queens","1","EXP","QM1","Peak","277","387","71.576226%"
"2021-03-01","Queens","1","EXP","QM10","Off-Peak","33","43","76.744187%"
"2021-03-01","Queens","1","EXP","QM10","Peak","150","211","71.09005%"
"2021-03-01","Queens","1","EXP","QM11","Off-Peak","91","132","68.939394%"
"2021-03-01","Queens","1","EXP","QM11","Peak","390","529","73.72401%"
"2021-03-01","Queens","1","EXP","QM12","Off-Peak","139","151","92.05298%"
"2021-03-01","Queens","1","EXP","QM12","Peak","365","488","74.79508%"
"2021-03-01","Queens","1","EXP","QM15","Off-Peak","1,641","2,219","73.95223%"
"2021-03-01","Queens","1","EXP","QM15","Peak","1,695","2,424","69.925743%"
"2021-03-01","Queens","2","EXP","QM15","Off-Peak","153","178","85.955054%"
"2021-03-01","Queens","2","EXP","QM15","Peak","94","101","93.06931%"
"2021-03-01","Queens","1","EXP","QM16","Off-Peak","522","552","94.56522%"
"2021-03-01","Queens","1","EXP","QM16","Peak","445","762","58.39895%"
"2021-03-01","Queens","1","EXP","QM17","Off-Peak","310","381","81.36483%"
"2021-03-01","Queens","1","EXP","QM17","Peak","476","722","65.927976%"
"2021-03-01","Queens","1","EXP","QM18","Off-Peak","61","66","92.424244%"
"2021-03-01","Queens","1","EXP","QM18","Peak","459","622","73.79421%"
"2021-03-01","Queens","1","EXP","QM2","Off-Peak","1,143","1,407","81.23667%"
"2021-03-01","Queens","1","EXP","QM2","Peak","655","925","70.81081%"
"2021-03-01","Queens","2","EXP","QM2","Off-Peak","201","236","85.169494%"
"2021-03-01","Queens","2","EXP","QM2","Peak","88","100","88%"
"2021-03-01","Queens","1","EXP","QM20","Off-Peak","1,078","1,325","81.35849%"
"2021-03-01","Queens","1","EXP","QM20","Peak","859","1,276","67.31975%"
"2021-03-01","Queens","1","EXP","QM21","Off-Peak","82","113","72.56637%"
"2021-03-01","Queens","1","EXP","QM21","Peak","156","205","76.09756%"
"2021-03-01","Queens","1","EXP","QM24","Off-Peak","118","130","90.76923%"
"2021-03-01","Queens","1","EXP","QM24","Peak","412","542","76.014763%"
"2021-03-01","Queens","1","EXP","QM25","Off-Peak","119","127","93.700784%"
"2021-03-01","Queens","1","EXP","QM25","Peak","336","410","81.95122%"
"2021-03-01","Queens","1","EXP","QM3","Off-Peak","22","23","95.652175%"
"2021-03-01","Queens","1","EXP","QM3","Peak","45","68","66.17647%"
"2021-03-01","Queens","1","EXP","QM31","Off-Peak","0","0",
"2021-03-01","Queens","1","EXP","QM31","Peak","249","332","75%"
"2021-03-01","Queens","1","EXP","QM32","Off-Peak","59","91","64.835167%"
"2021-03-01","Queens","1","EXP","QM32","Peak","417","645","64.65116%"
"2021-03-01","Queens","1","EXP","QM34","Off-Peak","88","102","86.27451%"
"2021-03-01","Queens","1","EXP","QM34","Peak","415","583","71.18353%"
"2021-03-01","Queens","1","EXP","QM35","Off-Peak","129","147","87.7551%"
"2021-03-01","Queens","1","EXP","QM35","Peak","609","827","73.63966%"
"2021-03-01","Queens","1","EXP","QM36","Off-Peak","30","46","65.217394%"
"2021-03-01","Queens","1","EXP","QM36","Peak","180","273","65.93407%"
"2021-03-01","Queens","1","EXP","QM4","Off-Peak","626","809","77.379483%"
"2021-03-01","Queens","1","EXP","QM4","Peak","394","552","71.37681%"
"2021-03-01","Queens","2","EXP","QM4","Off-Peak","190","221","85.97285%"
"2021-03-01","Queens","2","EXP","QM4","Peak","81","101","80.19802%"
"2021-03-01","Queens","1","EXP","QM40","Off-Peak","0","0",
"2021-03-01","Queens","1","EXP","QM40","Peak","141","214","65.88785%"
"2021-03-01","Queens","1","EXP","QM42","Off-Peak","0","0",
"2021-03-01","Queens","1","EXP","QM42","Peak","317","415","76.38554%"
"2021-03-01","Queens","1","EXP","QM44","Off-Peak","35","42","83.33333%"
"2021-03-01","Queens","1","EXP","QM44","Peak","187","281","66.548043%"
"2021-03-01","Queens","1","EXP","QM5","Off-Peak","1,600","2,068","77.36944%"
"2021-03-01","Queens","1","EXP","QM5","Peak","984","1,397","70.43665%"
"2021-03-01","Queens","2","EXP","QM5","Off-Peak","282","353","79.886687%"
"2021-03-01","Queens","2","EXP","QM5","Peak","143","167","85.62874%"
"2021-03-01","Queens","1","EXP","QM6","Off-Peak","891","1,158","76.943004%"
"2021-03-01","Queens","1","EXP","QM6","Peak","700","1,029","68.02721%"
"2021-03-01","Queens","2","EXP","QM6","Off-Peak","222","294","75.510204%"
"2021-03-01","Queens","2","EXP","QM6","Peak","111","130","85.384613%"
"2021-03-01","Queens","1","EXP","QM7","Off-Peak","274","353","77.6204%"
"2021-03-01","Queens","1","EXP","QM7","Peak","520","846","61.46572%"
"2021-03-01","Queens","1","EXP","QM8","Off-Peak","75","104","72.115386%"
"2021-03-01","Queens","1","EXP","QM8","Peak","324","500","64.8%"
"2021-03-01","Queens","1","EXP","X63","Off-Peak","248","281","88.25623%"
"2021-03-01","Queens","1","EXP","X63","Peak","662","866","76.443416%"
"2021-03-01","Queens","1","EXP","X64","Off-Peak","103","115","89.56522%"
"2021-03-01","Queens","1","EXP","X64","Peak","326","435","74.94253%"
"2021-03-01","Queens","1","EXP","X68","Off-Peak","168","180","93.333334%"
"2021-03-01","Queens","1","EXP","X68","Peak","583","726","80.30303%"
"2021-03-01","Staten Island","1","LCL/LTD","S40","Off-Peak","7,572","9,474","79.924005%"
"2021-03-01","Staten Island","1","LCL/LTD","S40","Peak","2,639","3,425","77.0511%"
"2021-03-01","Staten Island","2","LCL/LTD","S40","Off-Peak","2,108","2,800","75.285715%"
"2021-03-01","Staten Island","2","LCL/LTD","S40","Peak","841","996","84.43775%"
"2021-03-01","Staten Island","1","LCL/LTD","S42","Off-Peak","775","1,077","71.959144%"
"2021-03-01","Staten Island","1","LCL/LTD","S42","Peak","814","1,140","71.40351%"
"2021-03-01","Staten Island","2","LCL/LTD","S42","Off-Peak","4","6","66.66667%"
"2021-03-01","Staten Island","1","LCL/LTD","S44","Off-Peak","12,100","14,976","80.79594%"
"2021-03-01","Staten Island","1","LCL/LTD","S44","Peak","3,920","5,568","70.4023%"
"2021-03-01","Staten Island","2","LCL/LTD","S44","Off-Peak","3,586","4,529","79.178625%"
"2021-03-01","Staten Island","2","LCL/LTD","S44","Peak","1,472","1,864","78.969955%"
"2021-03-01","Staten Island","1","LCL/LTD","S46","Off-Peak","12,917","19,077","67.70981%"
"2021-03-01","Staten Island","1","LCL/LTD","S46","Peak","4,566","7,284","62.68534%"
"2021-03-01","Staten Island","2","LCL/LTD","S46","Off-Peak","3,668","5,362","68.40731%"
"2021-03-01","Staten Island","2","LCL/LTD","S46","Peak","1,300","1,888","68.85593%"
"2021-03-01","Staten Island","1","LCL/LTD","S48","Off-Peak","10,227","13,717","74.55712%"
"2021-03-01","Staten Island","1","LCL/LTD","S48","Peak","3,225","4,845","66.56347%"
"2021-03-01","Staten Island","2","LCL/LTD","S48","Off-Peak","3,036","4,576","66.346157%"
"2021-03-01","Staten Island","2","LCL/LTD","S48","Peak","1,144","1,638","69.84127%"
"2021-03-01","Staten Island","1","LCL/LTD","S51","Off-Peak","10,551","13,427","78.580475%"
"2021-03-01","Staten Island","1","LCL/LTD","S51","Peak","3,501","5,368","65.21982%"
"2021-03-01","Staten Island","2","LCL/LTD","S51","Off-Peak","2,356","3,288","71.6545%"
"2021-03-01","Staten Island","2","LCL/LTD","S51","Peak","584","894","65.324384%"
"2021-03-01","Staten Island","1","LCL/LTD","S52","Off-Peak","7,901","9,961","79.319346%"
"2021-03-01","Staten Island","1","LCL/LTD","S52","Peak","3,980","5,517","72.14066%"
"2021-03-01","Staten Island","2","LCL/LTD","S52","Off-Peak","1,704","2,584","65.94427%"
"2021-03-01","Staten Island","2","LCL/LTD","S52","Peak","751","1,097","68.459433%"
"2021-03-01","Staten Island","1","LCL/LTD","S53","Off-Peak","14,954","18,920","79.038054%"
"2021-03-01","Staten Island","1","LCL/LTD","S53","Peak","5,502","7,972","69.01656%"
"2021-03-01","Staten Island","2","LCL/LTD","S53","Off-Peak","3,970","5,719","69.41773%"
"2021-03-01","Staten Island","2","LCL/LTD","S53","Peak","1,459","2,147","67.955285%"
"2021-03-01","Staten Island","1","LCL/LTD","S54","Off-Peak","4,364","5,409","80.680346%"
"2021-03-01","Staten Island","1","LCL/LTD","S54","Peak","2,037","3,184","63.97613%"
"2021-03-01","Staten Island","1","LCL/LTD","S55","Off-Peak","1,953","2,922","66.83778%"
"2021-03-01","Staten Island","1","LCL/LTD","S55","Peak","940","1,783","52.720135%"
"2021-03-01","Staten Island","1","LCL/LTD","S56","Off-Peak","1,460","1,928","75.72614%"
"2021-03-01","Staten Island","1","LCL/LTD","S56","Peak","759","1,112","68.255395%"
